posted_date,raw_date,amount,amount_minor,direction,section,description,description_raw,statement_start,statement_end,account_last4,source_file,raw_lines_json
2024-04-02,04/02/24,-10.41,-1041,debit,withdrawals,PMNT SENT 0401 APPLE CASH SENT MONEY 877-233-8552 CA,04/02/24 PMNT SENT 0401 APPLE CASH SENT MONEY 877-233-8552 CA,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/02/24 PMNT SENT  0401 APPLE CASH SENT MONEY 877-233-8552 CA -10.41""]"
2024-04-02,04/02/24,25.00,2500,credit,deposits,Zelle payment from MOHAMED NASR Conf# hiujhihgj,04/02/24 Zelle payment from MOHAMED NASR Conf# hiujhihgj,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/02/24 Zelle payment from MOHAMED NASR Conf# hiujhihgj 25.00""]"
2024-04-04,04/04/24,-48.67,-4867,debit,withdrawals,PURCHASE 0403 PAYPAL *PAND9GSA 4029357733,04/04/24 PURCHASE 0403 PAYPAL *PAND9GSA 4029357733,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/04/24 PURCHASE   0403 PAYPAL *PAND9GSA 4029357733 -48.67""]"
2024-04-04,04/04/24,-48.67,-4867,debit,withdrawals,PURCHASE 0403 PAYPAL *PAND9GSA 4029357733,04/04/24 PURCHASE 0403 PAYPAL *PAND9GSA 4029357733,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/04/24 PURCHASE   0403 PAYPAL *PAND9GSA 4029357733 -48.67""]"
2024-04-04,04/04/24,-48.67,-4867,debit,withdrawals,PURCHASE 0403 PAYPAL *PAND9GSA 4029357733,04/04/24 PURCHASE 0403 PAYPAL *PAND9GSA 4029357733,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/04/24 PURCHASE   0403 PAYPAL *PAND9GSA 4029357733 -48.67""]"
2024-04-04,04/04/24,-20.00,-2000,debit,withdrawals,CHECKCARD 0403 RUTGERS UNIVERSITY 848-4453500 NJ 24789304094388401542229,04/04/24 CHECKCARD 0403 RUTGERS UNIVERSITY 848-4453500 NJ 24789304094388401542229,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/04/24 CHECKCARD  0403 RUTGERS UNIVERSITY 848-4453500  NJ 24789304094388401542229 -20.00""]"
2024-04-05,04/05/24,-10.00,-1000,debit,withdrawals,PURCHASE 0403 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,04/05/24 PURCHASE 0403 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/05/24 PURCHASE   0403 CG LAUNDRY RUTGERS COLL 804-7846100  NJ -10.00""]"
2024-04-08,04/08/24,-25.00,-2500,debit,withdrawals,PMNT SENT 0407 APPLE CASH SENT MONEY 1INFINITELOOPCA,04/08/24 PMNT SENT 0407 APPLE CASH SENT MONEY 1INFINITELOOPCA,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/08/24 PMNT SENT  0407 APPLE CASH SENT MONEY 1INFINITELOOPCA -25.00""]"
2024-04-08,04/08/24,-24.70,-2470,debit,withdrawals,"PURCHASE 0407 Groupon, Inc. groupon.com IL","04/08/24 PURCHASE 0407 Groupon, Inc. groupon.com IL","March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/08/24 PURCHASE   0407 Groupon, Inc. groupon.com  IL -24.70""]"
2024-04-08,04/08/24,-20.04,-2004,debit,withdrawals,PURCHASE 0406 PAYPAL *BRICKELLPLA SAN JOSE CA,04/08/24 PURCHASE 0406 PAYPAL *BRICKELLPLA SAN JOSE CA,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/08/24 PURCHASE   0406 PAYPAL *BRICKELLPLA SAN JOSE     CA -20.04""]"
2024-04-08,04/08/24,-10.00,-1000,debit,other_subtractions,VENMO DES:PAYMENT ID:1033591376470 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,04/08/24 VENMO DES:PAYMENT ID:1033591376470 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/08/24 VENMO            DES:PAYMENT    ID:1033591376470  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-10.00""]"
2024-04-09,04/09/24,-34.00,-3400,debit,withdrawals,PMNT SENT 0408 APPLE CASH BALANCE ADD 877-233-8552 CA,04/09/24 PMNT SENT 0408 APPLE CASH BALANCE ADD 877-233-8552 CA,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/09/24 PMNT SENT  0408 APPLE CASH BALANCE ADD 877-233-8552 CA -34.00""]"
2024-04-09,04/09/24,-12.27,-1227,debit,withdrawals,MOBILE PURCHASE 0408 R U HUNGRY NEW BRUNSWICKNJ,04/09/24 MOBILE PURCHASE 0408 R U HUNGRY NEW BRUNSWICKNJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/09/24 MOBILE PURCHASE 0408  R U HUNGRY NEW BRUNSWICKNJ -12.27""]"
2024-04-09,04/09/24,25.00,2500,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7770734648,04/09/24 Online Banking transfer from CHK 3765 Confirmation# 7770734648,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/09/24 Online Banking transfer from CHK 3765 Confirmation# 7770734648 25.00""]"
2024-04-10,04/10/24,-23.46,-2346,debit,withdrawals,MOBILE PURCHASE 0409 CHIPOTLE 1256 NEW BRUNSWICKNJ,04/10/24 MOBILE PURCHASE 0409 CHIPOTLE 1256 NEW BRUNSWICKNJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/10/24 MOBILE PURCHASE 0409  CHIPOTLE 1256 NEW BRUNSWICKNJ -23.46""]"
2024-04-10,04/10/24,50.00,5000,credit,deposits,Zelle payment from MARYAM NASR Conf# cht74nzmk,04/10/24 Zelle payment from MARYAM NASR Conf# cht74nzmk,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/10/24 Zelle payment from MARYAM NASR Conf# cht74nzmk 50.00""]"
2024-04-11,04/11/24,-10.10,-1010,debit,withdrawals,PMNT SENT 0410 APPLE CASH BALANCE ADD 877-233-8552 CA,04/11/24 PMNT SENT 0410 APPLE CASH BALANCE ADD 877-233-8552 CA,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/11/24 PMNT SENT  0410 APPLE CASH BALANCE ADD 877-233-8552 CA -10.10""]"
2024-04-11,04/11/24,-10.00,-1000,debit,other_subtractions,VENMO DES:PAYMENT ID:1033689168737 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,04/11/24 VENMO DES:PAYMENT ID:1033689168737 INDN:MOUSTAFA NASR CO ID:3264681992 WEB,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/11/24 VENMO            DES:PAYMENT    ID:1033689168737  INDN:MOUSTAFA NASR           CO"", ""ID:3264681992 WEB-10.00""]"
2024-04-12,04/12/24,-15.50,-1550,debit,withdrawals,PURCHASE 0411 PAYPAL *NJ TRANSIT 402-935-7733 NJ,04/12/24 PURCHASE 0411 PAYPAL *NJ TRANSIT 402-935-7733 NJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/12/24 PURCHASE   0411 PAYPAL *NJ TRANSIT 402-935-7733 NJ -15.50""]"
2024-04-12,04/12/24,-4.99,-499,debit,withdrawals,PURCHASE 0409 PAYPAL *WALMART COM 800-925-6278 CA,04/12/24 PURCHASE 0409 PAYPAL *WALMART COM 800-925-6278 CA,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/12/24 PURCHASE   0409 PAYPAL *WALMART COM 800-925-6278 CA -4.99""]"
2024-04-15,04/15/24,-22.97,-2297,debit,withdrawals,MOBILE PURCHASE 0412 TST* TACORIA- PRINCETON PRINCETON NJ,04/15/24 MOBILE PURCHASE 0412 TST* TACORIA- PRINCETON PRINCETON NJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/15/24 MOBILE PURCHASE 0412  TST* TACORIA- PRINCETON PRINCETON    NJ -22.97""]"
2024-04-15,04/15/24,-12.50,-1250,debit,withdrawals,MOBILE PURCHASE 0414 OLO 110 honeygrow Rut New BrunswickNJ,04/15/24 MOBILE PURCHASE 0414 OLO 110 honeygrow Rut New BrunswickNJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/15/24 MOBILE PURCHASE 0414  OLO 110 honeygrow Rut New BrunswickNJ -12.50""]"
2024-04-15,04/15/24,13.61,1361,credit,deposits,APPLE CASH DES:BANK XFER ID:Moustafa Nasr INDN:Moustafa Nasr CO ID:6192912998 WEB,04/15/24 APPLE CASH DES:BANK XFER ID:Moustafa Nasr INDN:Moustafa Nasr CO ID:6192912998 WEB,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/15/24 APPLE CASH       DES:BANK XFER  ID:Moustafa  Nasr  INDN:Moustafa  Nasr          CO"", ""ID:6192912998 WEB13.61""]"
2024-04-15,04/15/24,50.00,5000,credit,deposits,Zelle payment from MOHAMED NASR Conf# en1pzjupw,04/15/24 Zelle payment from MOHAMED NASR Conf# en1pzjupw,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/15/24 Zelle payment from MOHAMED NASR Conf# en1pzjupw 50.00""]"
2024-04-15,04/15/24,300.00,30000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7804062134,04/15/24 Online Banking transfer from CHK 3765 Confirmation# 7804062134,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/15/24 Online Banking transfer from CHK 3765 Confirmation# 7804062134 300.00""]"
2024-04-16,04/16/24,-11.20,-1120,debit,withdrawals,MOBILE PURCHASE 0414 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,04/16/24 MOBILE PURCHASE 0414 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,"March 19, 2024","April 17, 2024",2061,eStmt_2024-04-17.pdf,"[""04/16/24 MOBILE PURCHASE 0414  TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ -11.20""]"
2024-04-18,04/18/24,-10.15,-1015,debit,withdrawals,MOBILE PURCHASE 0417 CHINA MOON SOMERSET NJ,04/18/24 MOBILE PURCHASE 0417 CHINA MOON SOMERSET NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/18/24 MOBILE PURCHASE 0417  CHINA MOON SOMERSET     NJ -10.15""]"
2024-04-19,04/19/24,-13.00,-1300,debit,withdrawals,PURCHASE 0418 LYFT *RIDE WED 11AM LYFT.COM CA,04/19/24 PURCHASE 0418 LYFT *RIDE WED 11AM LYFT.COM CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/19/24 PURCHASE   0418 LYFT   *RIDE WED 11AM LYFT.COM     CA -13.00""]"
2024-04-19,04/19/24,-10.66,-1066,debit,withdrawals,MOBILE PURCHASE 0417 TST* NIRVANIS INDIAN KI Somerset NJ,04/19/24 MOBILE PURCHASE 0417 TST* NIRVANIS INDIAN KI Somerset NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/19/24 MOBILE PURCHASE 0417  TST* NIRVANIS INDIAN KI Somerset     NJ -10.66""]"
2024-04-22,04/22/24,-28.30,-2830,debit,withdrawals,MOBILE PURCHASE 0420 KINOKUNIYA BOOKSTORES NEW YORK NY,04/22/24 MOBILE PURCHASE 0420 KINOKUNIYA BOOKSTORES NEW YORK NY,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 MOBILE PURCHASE 0420  KINOKUNIYA BOOKSTORES NEW YORK     NY -28.30""]"
2024-04-22,04/22/24,-28.00,-2800,debit,withdrawals,PURCHASE 0420 NJT RAIL MY-TIX 973-378-6339 NJ,04/22/24 PURCHASE 0420 NJT RAIL MY-TIX 973-378-6339 NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 PURCHASE   0420 NJT RAIL MY-TIX 973-378-6339 NJ -28.00""]"
2024-04-22,04/22/24,-17.40,-1740,debit,withdrawals,MOBILE PURCHASE 0420 KINOKUNIYA BOOKSTORES NEW YORK NY,04/22/24 MOBILE PURCHASE 0420 KINOKUNIYA BOOKSTORES NEW YORK NY,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 MOBILE PURCHASE 0420  KINOKUNIYA BOOKSTORES NEW YORK     NY -17.40""]"
2024-04-22,04/22/24,-17.00,-1700,debit,withdrawals,PMNT SENT 0421 APPLE CASH BALANCE ADD 877-233-8552 CA,04/22/24 PMNT SENT 0421 APPLE CASH BALANCE ADD 877-233-8552 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 PMNT SENT  0421 APPLE CASH BALANCE ADD 877-233-8552 CA -17.00""]"
2024-04-22,04/22/24,-9.58,-958,debit,withdrawals,MOBILE PURCHASE 0420 TST* WASABI SUSHI & BEN New York NY,04/22/24 MOBILE PURCHASE 0420 TST* WASABI SUSHI & BEN New York NY,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 MOBILE PURCHASE 0420  TST* WASABI SUSHI & BEN New York     NY -9.58""]"
2024-04-22,04/22/24,-6.53,-653,debit,withdrawals,MOBILE PURCHASE 0420 SQ *LA COLOMBE - BRYANT New York NY,04/22/24 MOBILE PURCHASE 0420 SQ *LA COLOMBE - BRYANT New York NY,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 MOBILE PURCHASE 0420  SQ *LA COLOMBE - BRYANT New York     NY -6.53""]"
2024-04-22,04/22/24,-5.93,-593,debit,withdrawals,MOBILE PURCHASE 0419 SNACK* TJS CAFE NEW BR 186-68682146 CA,04/22/24 MOBILE PURCHASE 0419 SNACK* TJS CAFE NEW BR 186-68682146 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 MOBILE PURCHASE 0419  SNACK* TJS CAFE NEW BR 186-68682146 CA -5.93""]"
2024-04-22,04/22/24,-5.50,-550,debit,withdrawals,PURCHASE 0421 NJT RAIL MY-TIX 973-378-6339 NJ,04/22/24 PURCHASE 0421 NJT RAIL MY-TIX 973-378-6339 NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 PURCHASE   0421 NJT RAIL MY-TIX 973-378-6339 NJ -5.50""]"
2024-04-22,04/22/24,-3.27,-327,debit,withdrawals,MOBILE PURCHASE 0420 99 CENTS DELICIOUS PIZZ NEW YORK NY,04/22/24 MOBILE PURCHASE 0420 99 CENTS DELICIOUS PIZZ NEW YORK NY,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 MOBILE PURCHASE 0420  99 CENTS DELICIOUS PIZZ NEW YORK     NY -3.27""]"
2024-04-22,04/22/24,-3.00,-300,debit,withdrawals,"PMNT SENT 0421 APPLE CASH SENT MONEY 877-233-8552 CA continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! April 18, 2024 to May 17, 2024","04/22/24 PMNT SENT 0421 APPLE CASH SENT MONEY 877-233-8552 CA continued on the next page MOUSTAFA MOHAMED NASR ! Account # 3810 6904 2061 ! April 18, 2024 to May 17, 2024","April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/22/24 PMNT SENT  0421 APPLE CASH SENT MONEY 877-233-8552 CA -3.00"", ""continued on the next page"", ""MOUSTAFA MOHAMED NASR   !   Account # 3810 6904 2061   !   April 18, 2024 to May 17, 2024""]"
2024-04-23,04/23/24,-22.49,-2249,debit,withdrawals,MOBILE PURCHASE 0421 MARUICHI JAPANESE FOOD PRINCETON NJ,04/23/24 MOBILE PURCHASE 0421 MARUICHI JAPANESE FOOD PRINCETON NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/23/24 MOBILE PURCHASE 0421  MARUICHI JAPANESE FOOD PRINCETON    NJ -22.49""]"
2024-04-24,04/24/24,-15.99,-1599,debit,withdrawals,MOBILE PURCHASE 0423 SQ *TUTA ICE CREAM New BrunswickNJ,04/24/24 MOBILE PURCHASE 0423 SQ *TUTA ICE CREAM New BrunswickNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/24/24 MOBILE PURCHASE 0423  SQ *TUTA ICE CREAM New BrunswickNJ -15.99""]"
2024-04-24,04/24/24,-11.20,-1120,debit,withdrawals,MOBILE PURCHASE 0423 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,04/24/24 MOBILE PURCHASE 0423 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/24/24 MOBILE PURCHASE 0423  TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ -11.20""]"
2024-04-24,04/24/24,-10.93,-1093,debit,withdrawals,MOBILE PURCHASE 0423 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,04/24/24 MOBILE PURCHASE 0423 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/24/24 MOBILE PURCHASE 0423  TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ -10.93""]"
2024-04-24,04/24/24,-5.99,-599,debit,withdrawals,PURCHASE 0423 SP CURIOUSPAPAYA HTTPSCURIOUSPCA,04/24/24 PURCHASE 0423 SP CURIOUSPAPAYA HTTPSCURIOUSPCA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/24/24 PURCHASE   0423 SP CURIOUSPAPAYA HTTPSCURIOUSPCA -5.99""]"
2024-04-25,04/25/24,-3.84,-384,debit,withdrawals,MOBILE PURCHASE 0424 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,04/25/24 MOBILE PURCHASE 0424 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/25/24 MOBILE PURCHASE 0424  TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ -3.84""]"
2024-04-25,04/25/24,-2.93,-293,debit,withdrawals,MOBILE PURCHASE 0424 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,04/25/24 MOBILE PURCHASE 0424 TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/25/24 MOBILE PURCHASE 0424  TST* EL JEFES TAQUERIA NEW BRUNSWICKNJ -2.93""]"
2024-04-26,04/26/24,-6.38,-638,debit,withdrawals,PURCHASE 0425 SPOTIFY 877-778-1161 NY,04/26/24 PURCHASE 0425 SPOTIFY 877-778-1161 NY,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/26/24 PURCHASE   0425 SPOTIFY 877-778-1161 NY -6.38""]"
2024-04-26,04/26/24,-1.19,-119,debit,withdrawals,MOBILE PURCHASE 0424 Smashville Hot Chicken New BrunswickNJ,04/26/24 MOBILE PURCHASE 0424 Smashville Hot Chicken New BrunswickNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/26/24 MOBILE PURCHASE 0424  Smashville Hot Chicken New BrunswickNJ -1.19""]"
2024-04-26,04/26/24,-0.50,-50,debit,withdrawals,MOBILE PURCHASE 0424 CAFE WEST NEW BRUNSWICKNJ,04/26/24 MOBILE PURCHASE 0424 CAFE WEST NEW BRUNSWICKNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/26/24 MOBILE PURCHASE 0424  CAFE WEST NEW BRUNSWICKNJ -0.50""]"
2024-04-29,04/29/24,-29.86,-2986,debit,withdrawals,PURCHASE 0427 DD *DOORDASH FOURSEASO WWW.DOORDASH.CA,04/29/24 PURCHASE 0427 DD *DOORDASH FOURSEASO WWW.DOORDASH.CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 PURCHASE   0427 DD *DOORDASH FOURSEASO WWW.DOORDASH.CA -29.86""]"
2024-04-29,04/29/24,-26.67,-2667,debit,withdrawals,PURCHASE 0428 DD DOORDASH MCDONALDS 855-973-1040 CA,04/29/24 PURCHASE 0428 DD DOORDASH MCDONALDS 855-973-1040 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 PURCHASE   0428 DD DOORDASH MCDONALDS 855-973-1040 CA -26.67""]"
2024-04-29,04/29/24,-10.00,-1000,debit,withdrawals,PURCHASE 0427 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,04/29/24 PURCHASE 0427 CG LAUNDRY RUTGERS COLL 804-7846100 NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 PURCHASE   0427 CG LAUNDRY RUTGERS COLL 804-7846100  NJ -10.00""]"
2024-04-29,04/29/24,-8.39,-839,debit,withdrawals,MOBILE PURCHASE 0427 AUNTIE ANNE'S NJ209 TRENTON NJ,04/29/24 MOBILE PURCHASE 0427 AUNTIE ANNE'S NJ209 TRENTON NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 MOBILE PURCHASE 0427  AUNTIE ANNE'S NJ209 TRENTON      NJ -8.39""]"
2024-04-29,04/29/24,-7.75,-775,debit,withdrawals,PURCHASE 0427 NJT RAIL MY-TIX 973-378-6339 NJ,04/29/24 PURCHASE 0427 NJT RAIL MY-TIX 973-378-6339 NJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 PURCHASE   0427 NJT RAIL MY-TIX 973-378-6339 NJ -7.75""]"
2024-04-29,04/29/24,-6.42,-642,debit,withdrawals,MOBILE PURCHASE 0426 SNACK* AKIHI BUBBLE TE 186-68682146 CA,04/29/24 MOBILE PURCHASE 0426 SNACK* AKIHI BUBBLE TE 186-68682146 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 MOBILE PURCHASE 0426  SNACK* AKIHI BUBBLE TE 186-68682146 CA -6.42""]"
2024-04-29,04/29/24,15.18,1518,credit,deposits,APPLE CASH DES:BANK XFER ID:Moustafa Nasr INDN:Moustafa Nasr CO ID:6192912998 WEB,04/29/24 APPLE CASH DES:BANK XFER ID:Moustafa Nasr INDN:Moustafa Nasr CO ID:6192912998 WEB,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/29/24 APPLE CASH       DES:BANK XFER  ID:Moustafa  Nasr  INDN:Moustafa  Nasr          CO"", ""ID:6192912998 WEB15.18""]"
2024-04-30,04/30/24,-6.38,-638,debit,withdrawals,PURCHASE 0429 AMZN Mktp US*U33V99KO3 Amzn.com/billWA,04/30/24 PURCHASE 0429 AMZN Mktp US*U33V99KO3 Amzn.com/billWA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""04/30/24 PURCHASE   0429 AMZN Mktp US*U33V99KO3 Amzn.com/billWA -6.38""]"
2024-05-02,05/02/24,-21.31,-2131,debit,withdrawals,PURCHASE 0501 APPLE.COM/BILL 800-275-2273 CA,05/02/24 PURCHASE 0501 APPLE.COM/BILL 800-275-2273 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/02/24 PURCHASE   0501 APPLE.COM/BILL 800-275-2273 CA -21.31""]"
2024-05-02,05/02/24,30.00,3000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7968508729,05/02/24 Online Banking transfer from CHK 3765 Confirmation# 7968508729,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/02/24 Online Banking transfer from CHK 3765 Confirmation# 7968508729 30.00""]"
2024-05-03,05/03/24,-8.86,-886,debit,withdrawals,PURCHASE 0502 LYFT *RIDE THU 1PM LYFT.COM CA,05/03/24 PURCHASE 0502 LYFT *RIDE THU 1PM LYFT.COM CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/03/24 PURCHASE   0502 LYFT   *RIDE THU 1PM LYFT.COM     CA -8.86""]"
2024-05-06,05/06/24,-22.77,-2277,debit,withdrawals,PURCHASE 0503 DD DOORDASH KNIGHTSEX 855-973-1040 CA,05/06/24 PURCHASE 0503 DD DOORDASH KNIGHTSEX 855-973-1040 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 PURCHASE   0503 DD DOORDASH KNIGHTSEX 855-973-1040 CA -22.77""]"
2024-05-06,05/06/24,-20.88,-2088,debit,withdrawals,PURCHASE 0505 DD DOORDASH LITTLECAE 855-973-1040 CA,05/06/24 PURCHASE 0505 DD DOORDASH LITTLECAE 855-973-1040 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 PURCHASE   0505 DD DOORDASH LITTLECAE 855-973-1040 CA -20.88""]"
2024-05-06,05/06/24,-13.94,-1394,debit,withdrawals,MOBILE PURCHASE 0504 R U HUNGRY NEW BRUNSWICKNJ,05/06/24 MOBILE PURCHASE 0504 R U HUNGRY NEW BRUNSWICKNJ,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 MOBILE PURCHASE 0504  R U HUNGRY NEW BRUNSWICKNJ -13.94""]"
2024-05-06,05/06/24,-8.99,-899,debit,withdrawals,PURCHASE 0503 LYFT *RIDE THU 3PM LYFT.COM CA,05/06/24 PURCHASE 0503 LYFT *RIDE THU 3PM LYFT.COM CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 PURCHASE   0503 LYFT   *RIDE THU 3PM LYFT.COM     CA -8.99""]"
2024-05-06,05/06/24,-0.93,-93,debit,withdrawals,PURCHASE 0503 DD DOORDASH NOODLEGOU 855-973-1040 CA,05/06/24 PURCHASE 0503 DD DOORDASH NOODLEGOU 855-973-1040 CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 PURCHASE   0503 DD DOORDASH NOODLEGOU 855-973-1040 CA -0.93""]"
2024-05-06,05/06/24,2.80,280,credit,deposits,Zelle payment from ANDREW RAMOS Conf# 0IM54JSSH,05/06/24 Zelle payment from ANDREW RAMOS Conf# 0IM54JSSH,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 Zelle payment from  ANDREW RAMOS Conf# 0IM54JSSH 2.80""]"
2024-05-06,05/06/24,13.75,1375,credit,deposits,APPLE CASH INS 05/04 #000110923 PMNT RCVD APPLE CASH INST X CUPERTINO CA,05/06/24 APPLE CASH INS 05/04 #000110923 PMNT RCVD APPLE CASH INST X CUPERTINO CA,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/06/24 APPLE CASH INS  05/04 #000110923 PMNT RCVD APPLE CASH INST X  CUPERTINO     CA 13.75""]"
2024-05-07,05/07/24,10.00,1000,credit,deposits,Online Banking transfer from CHK 3765 Confirmation# 7313086599,05/07/24 Online Banking transfer from CHK 3765 Confirmation# 7313086599,"April 18, 2024","May 17, 2024",2061,eStmt_2024-05-17.pdf,"[""05/07/24 Online Banking transfer from CHK 3765 Confirmation# 7313086599 10.00""]"
